Data;Balance
2017.11.22 10:21;14894.00
2017.11.22 10:27;14894.00
2017.11.22 10:27;14894.00
2017.11.22 10:55;14972.00
2017.11.22 11:16;14972.00
2017.11.22 11:16;14972.00
2017.11.22 11:42;15028.00
2017.11.22 11:42;15028.00
2017.11.23 10:11;14977.00
2017.11.23 10:35;14977.00
2017.11.23 10:37;14977.00
2017.11.23 11:44;14982.00
2017.11.23 12:00;14982.00
2017.11.23 12:15;14982.00
2017.11.24 10:02;15015.00
2017.11.24 10:15;15015.00
2017.11.24 10:32;14989.00
2017.11.24 10:45;14989.00
2017.11.24 12:15;14989.00
2017.11.27 10:52;14938.00
2017.11.27 11:15;14938.00
2017.11.27 11:17;14938.00
2017.11.28 10:25;14928.00
2017.11.28 11:04;14928.00
2017.11.28 12:15;14928.00
2017.11.29 09:58;14877.00
2017.11.29 11:09;14877.00
2017.11.29 11:11;14877.00
2017.11.30 11:04;14826.00
2017.11.30 11:15;14826.00
2017.11.30 11:20;14826.00
2017.11.30 11:47;14868.00
2017.11.30 12:14;14868.00
2017.11.30 12:15;14868.00
2017.12.01 09:47;14965.00
2017.12.01 10:34;14965.00
2017.12.01 10:34;14965.00
2017.12.01 10:58;14896.00
2017.12.01 11:02;14896.00
2017.12.01 11:11;14896.00
2017.12.04 10:20;14846.00
2017.12.04 10:47;14846.00
2017.12.04 11:06;14846.00
2017.12.04 11:59;14862.00
2017.12.04 12:14;14862.00
2017.12.04 12:15;14862.00
2017.12.05 10:11;14969.00
2017.12.05 10:43;14969.00
2017.12.05 10:43;14969.00
2017.12.05 12:01;14991.00
2017.12.05 12:14;14991.00
2017.12.05 12:15;14991.00
2017.12.06 09:45;15081.00
2017.12.06 10:43;15081.00
2017.12.06 10:46;15081.00
2017.12.06 12:03;15103.00
2017.12.06 12:10;15103.00
2017.12.06 12:15;15103.00
2017.12.07 11:13;15126.00
2017.12.07 11:23;15126.00
2017.12.07 11:30;15126.00
2017.12.11 10:18;15247.00
2017.12.11 11:40;15247.00
2017.12.11 11:40;15247.00
2017.12.12 10:45;15196.00
2017.12.12 10:59;15196.00
2017.12.12 11:00;15196.00
2017.12.12 11:53;15203.00
2017.12.12 12:05;15203.00
2017.12.12 12:15;15203.00
2017.12.14 09:43;15152.00
2017.12.14 09:51;15152.00
2017.12.14 10:00;15152.00
2017.12.14 11:40;15184.00
2017.12.14 11:52;15184.00
2017.12.14 12:15;15184.00
2017.12.15 09:40;15274.00
2017.12.15 10:12;15274.00
2017.12.15 10:12;15274.00
2017.12.15 11:51;15316.00
2017.12.15 12:09;15316.00
2017.12.15 12:15;15316.00
2017.12.18 10:49;15317.00
2017.12.18 11:15;15317.00
2017.12.18 12:15;15317.00
2017.12.19 10:22;15266.00
2017.12.19 10:55;15266.00
2017.12.19 10:56;15266.00
2017.12.19 12:01;15261.00
2017.12.19 12:04;15261.00
2017.12.19 12:15;15261.00
2017.12.20 09:36;15211.00
2017.12.20 10:12;15211.00
2017.12.20 10:26;15211.00
2017.12.20 11:13;15161.00
2017.12.20 11:46;15161.00
2017.12.20 12:00;15161.00
2017.12.21 10:31;15242.00
2017.12.21 11:28;15242.00
2017.12.21 11:28;15242.00
2017.12.22 11:10;15334.00
2017.12.22 11:29;15334.00
2017.12.22 11:29;15334.00
2017.12.22 11:46;15351.00
2017.12.22 12:08;15351.00
2017.12.22 12:15;15351.00
2017.12.27 10:36;15301.00
2017.12.27 11:30;15301.00
2017.12.27 11:55;15301.00
2017.12.28 10:05;15288.00
2017.12.28 11:10;15288.00
2017.12.28 12:15;15288.00
2018.01.03 10:10;15303.00
2018.01.03 10:10;15303.00
2018.01.03 10:10;15303.00
2018.01.03 10:30;15340.00
2018.01.03 10:36;15340.00
2018.01.03 10:36;15340.00
2018.01.03 11:24;15290.00
2018.01.03 11:36;15290.00
2018.01.03 11:46;15290.00
2018.01.04 11:37;15279.00
2018.01.04 12:05;15279.00
2018.01.04 12:15;15279.00
2018.01.05 09:29;15357.00
2018.01.05 10:13;15357.00
2018.01.05 10:13;15357.00
2018.01.05 11:21;15367.00
2018.01.05 11:55;15367.00
2018.01.05 12:15;15367.00
2018.01.08 09:17;15384.00
2018.01.08 09:18;15384.00
2018.01.08 09:18;15384.00
2018.01.10 11:57;15380.00
2018.01.10 12:01;15380.00
2018.01.10 12:15;15380.00
2018.01.11 11:03;15330.00
2018.01.11 11:40;15330.00
2018.01.11 11:41;15330.00
2018.01.12 09:27;15418.00
2018.01.12 10:09;15418.00
2018.01.12 10:09;15418.00
2018.01.12 10:41;15439.00
2018.01.12 11:09;15439.00
2018.01.12 11:09;15439.00
2018.01.12 11:24;15518.00
2018.01.12 11:40;15518.00
2018.01.12 11:40;15518.00
2018.01.15 11:30;15520.00
2018.01.15 12:10;15520.00
2018.01.15 12:15;15520.00
2018.01.16 11:45;15470.00
2018.01.16 11:58;15470.00
2018.01.16 12:03;15470.00
2018.01.17 09:29;15515.00
2018.01.17 10:41;15515.00
2018.01.17 10:41;15515.00
2018.01.18 11:06;15563.00
2018.01.18 11:33;15563.00
2018.01.18 11:33;15563.00
2018.01.19 10:15;15565.00
2018.01.19 11:50;15565.00
2018.01.19 12:15;15565.00
2018.01.22 11:27;15531.00
2018.01.22 12:07;15531.00
2018.01.22 12:15;15531.00
2018.01.23 09:37;15570.00
2018.01.23 09:37;15570.00
2018.01.23 10:44;15519.00
2018.01.23 11:10;15519.00
2018.01.23 11:11;15519.00
2018.01.24 11:43;15506.00
2018.01.24 12:00;15506.00
2018.01.24 12:15;15506.00
2018.01.29 10:29;15538.00
2018.01.29 10:56;15538.00
2018.01.29 11:08;15538.00
2018.01.30 10:27;15514.00
2018.01.30 12:14;15514.00
2018.01.30 12:15;15514.00
2018.01.31 11:28;15480.00
2018.01.31 12:11;15480.00
2018.01.31 12:15;15480.00
2018.02.01 09:59;15609.00
2018.02.01 10:27;15609.00
2018.02.01 10:27;15609.00
2018.02.01 11:28;15671.00
2018.02.01 11:28;15671.00
2018.02.05 10:28;15748.00
2018.02.05 11:34;15748.00
2018.02.05 11:38;15748.00
2018.02.06 10:15;15785.00
2018.02.06 10:25;15785.00
2018.02.06 10:36;15785.00
2018.02.07 09:30;15735.00
2018.02.07 09:38;15735.00
2018.02.07 09:39;15735.00
2018.02.08 09:30;15789.00
2018.02.08 10:03;15789.00
2018.02.08 10:10;15789.00
2018.02.08 10:29;15869.00
2018.02.08 10:29;15869.00
2018.02.09 10:06;15797.00
2018.02.09 10:11;15797.00
2018.02.09 10:12;15797.00
2018.02.09 10:43;15898.00
2018.02.09 11:55;15898.00
2018.02.09 11:56;15898.00
2018.02.16 11:15;15847.00
2018.02.16 11:56;15847.00
2018.02.16 12:00;15847.00
2018.02.19 11:10;15866.00
2018.02.19 11:36;15866.00
2018.02.19 11:45;15866.00
2018.02.20 10:17;15933.00
2018.02.20 11:43;15933.00
2018.02.20 11:43;15933.00
2018.02.21 09:35;15883.00
2018.02.21 10:13;15883.00
2018.02.21 10:14;15883.00
2018.02.21 10:44;15833.00
2018.02.21 11:02;15833.00
2018.02.21 11:08;15833.00
2018.02.22 09:16;15997.00
2018.02.22 10:51;15997.00
2018.02.22 11:01;15997.00
2018.02.22 11:51;16025.00
2018.02.22 11:51;16025.00
2018.02.23 10:12;16099.00
2018.02.23 12:11;16099.00
2018.02.23 12:15;16099.00
2018.02.27 10:33;16166.00
2018.02.27 10:51;16166.00
2018.02.27 10:51;16166.00
2018.02.27 12:02;16218.00
2018.02.27 12:02;16218.00
2018.02.28 10:02;16167.00
2018.02.28 10:14;16167.00
2018.02.28 10:16;16167.00
2018.02.28 10:54;16227.00
2018.02.28 11:03;16227.00
2018.02.28 11:05;16227.00
2018.02.28 12:00;16295.00
2018.02.28 12:13;16295.00
2018.02.28 12:13;16295.00
2018.03.01 09:35;16447.00
2018.03.01 10:50;16447.00
2018.03.01 10:50;16447.00
2018.03.01 12:00;16488.00
2018.03.01 12:00;16488.00
2018.03.05 10:54;16586.00
2018.03.05 10:54;16586.00
2018.03.05 11:31;16589.00
2018.03.05 11:45;16589.00
2018.03.05 12:15;16589.00
2018.03.08 10:14;16618.00
2018.03.08 10:36;16618.00
2018.03.08 11:10;16618.00
2018.03.09 10:30;16724.00
2018.03.09 10:30;16724.00
2018.03.09 10:30;16724.00
2018.03.09 11:40;16668.00
2018.03.09 11:58;16668.00
2018.03.09 11:59;16668.00
2018.03.12 10:31;16618.00
2018.03.12 11:21;16618.00
2018.03.12 11:26;16618.00
2018.03.12 12:10;16664.00
2018.03.12 12:15;16664.00
2018.03.13 10:47;16740.00
2018.03.13 11:38;16740.00
2018.03.13 11:38;16740.00
2018.03.14 10:30;16849.00
2018.03.14 11:18;16849.00
2018.03.14 11:18;16849.00
2018.03.15 10:29;16798.00
2018.03.15 10:40;16798.00
2018.03.15 10:41;16798.00
2018.03.15 11:41;16838.00
2018.03.15 12:14;16838.00
2018.03.15 12:15;16838.00
2018.03.16 09:56;16901.00
2018.03.16 10:15;16901.00
2018.03.16 10:15;16901.00
2018.03.16 10:40;16921.00
2018.03.16 10:41;16921.00
2018.03.16 10:41;16921.00
2018.03.16 11:47;16970.00
2018.03.16 12:14;16970.00
2018.03.16 12:15;16970.00
2018.03.19 10:33;17042.00
2018.03.19 11:30;17042.00
2018.03.19 11:45;17042.00
2018.03.19 11:55;17090.00
2018.03.19 11:55;17090.00
2018.03.20 10:05;17175.00
2018.03.20 10:50;17175.00
2018.03.20 10:50;17175.00
2018.03.20 11:58;17191.00
2018.03.20 12:06;17191.00
2018.03.20 12:15;17191.00
2018.03.21 10:10;17234.00
2018.03.21 10:10;17234.00
2018.03.22 09:52;17295.00
2018.03.22 10:00;17295.00
2018.03.22 10:40;17341.00
2018.03.22 10:45;17341.00
2018.03.22 10:45;17341.00
2018.03.23 09:29;17434.00
2018.03.23 11:11;17434.00
2018.03.23 11:18;17434.00
2018.03.27 09:49;17530.00
2018.03.27 10:46;17530.00
2018.03.27 10:46;17530.00
2018.03.27 12:02;17532.00
2018.03.27 12:05;17532.00
2018.03.27 12:15;17532.00
2018.03.28 10:36;17430.00
2018.03.28 10:38;17430.00
2018.03.28 10:39;17430.00
2018.03.28 11:06;17434.00
2018.03.28 11:51;17434.00
2018.03.28 12:15;17434.00
2018.03.29 10:00;17363.00
2018.03.29 10:14;17363.00
2018.03.29 10:24;17363.00
2018.04.02 10:13;17458.00
2018.04.02 10:40;17458.00
2018.04.02 10:40;17458.00
2018.04.02 11:27;17533.00
2018.04.02 11:51;17533.00
2018.04.02 11:51;17533.00
2018.04.03 10:48;17639.00
2018.04.03 11:10;17639.00
2018.04.03 11:18;17639.00
2018.04.03 11:38;17678.00
2018.04.03 11:44;17678.00
2018.04.03 11:44;17678.00
2018.04.03 11:45;17707.00
2018.04.03 11:45;17707.00
2018.04.03 11:45;17707.00
2018.04.06 10:00;17656.00
2018.04.06 10:11;17656.00
2018.04.06 10:12;17656.00
2018.04.06 10:28;17605.00
2018.04.06 10:50;17605.00
2018.04.06 11:10;17605.00
2018.04.11 09:36;17654.00
2018.04.11 10:15;17654.00
2018.04.11 10:15;17654.00
2018.04.12 09:54;17718.00
2018.04.12 10:10;17718.00
2018.04.12 10:10;17718.00
2018.04.13 09:12;17766.00
2018.04.13 09:12;17766.00
2018.04.16 09:28;17815.00
2018.04.16 09:40;17815.00
2018.04.16 09:40;17815.00
2018.04.16 10:40;17862.00
2018.04.16 10:40;17862.00
2018.04.17 09:26;17900.00
2018.04.17 09:29;17900.00
2018.04.17 09:29;17900.00
2018.04.17 09:38;17928.00
2018.04.17 10:14;17928.00
2018.04.17 10:20;17928.00
2018.04.17 10:38;17822.00
2018.04.17 12:10;17822.00
2018.04.17 12:12;17822.00
2018.04.19 10:26;17888.00
2018.04.19 10:40;17888.00
2018.04.19 10:40;17888.00
2018.04.19 11:37;17913.00
2018.04.19 12:04;17913.00
2018.04.19 12:15;17913.00
2018.04.20 10:21;17862.00
2018.04.20 10:38;17862.00
2018.04.20 10:54;17862.00
2018.04.20 11:39;17853.00
2018.04.20 12:11;17853.00
2018.04.20 12:15;17853.00
2018.04.23 10:30;17802.00
2018.04.23 10:48;17802.00
2018.04.23 10:49;17802.00
2018.04.23 11:36;17921.00
2018.04.23 12:14;17921.00
2018.04.23 12:15;17921.00
2018.04.24 09:51;17871.00
2018.04.24 10:14;17871.00
2018.04.24 10:16;17871.00
2018.04.24 10:36;17820.00
2018.04.24 10:42;17820.00
2018.04.24 10:44;17820.00
2018.04.26 10:10;17770.00
2018.04.26 10:38;17770.00
2018.04.26 10:39;17770.00
2018.04.26 10:50;17661.00
2018.04.26 11:52;17661.00
2018.04.26 11:53;17661.00
2018.04.27 10:48;17753.00
2018.04.27 11:37;17753.00
2018.04.27 11:37;17753.00
2018.04.27 11:55;17734.00
2018.04.27 12:00;17734.00
2018.04.27 12:15;17734.00
2018.04.30 10:50;17794.00
2018.04.30 11:45;17794.00
2018.04.30 11:45;17794.00
2018.05.02 10:15;17743.00
2018.05.02 10:19;17743.00
2018.05.02 10:20;17743.00
2018.05.02 10:33;17682.00
2018.05.02 10:48;17682.00
2018.05.02 10:49;17682.00
2018.05.03 10:09;17631.00
2018.05.03 10:17;17631.00
2018.05.03 10:18;17631.00
2018.05.03 10:30;17576.00
2018.05.03 10:37;17576.00
2018.05.03 10:45;17576.00
2018.05.04 10:33;17701.00
2018.05.04 11:39;17701.00
2018.05.04 11:39;17701.00
2018.05.07 09:19;17778.00
2018.05.07 10:54;17778.00
2018.05.07 10:54;17778.00
2018.05.07 11:41;17728.00
2018.05.07 12:10;17728.00
2018.05.07 12:11;17728.00
2018.05.08 10:45;17746.00
2018.05.08 10:45;17746.00
2018.05.08 11:07;17835.00
2018.05.08 11:36;17835.00
2018.05.08 11:36;17835.00
2018.05.09 09:59;17925.00
2018.05.09 10:23;17925.00
2018.05.09 10:23;17925.00
2018.05.09 11:01;17998.00
2018.05.09 11:30;17998.00
2018.05.09 11:30;17998.00
2018.05.09 11:58;18028.00
2018.05.09 11:58;18028.00
2018.05.11 09:11;18049.00
2018.05.11 09:11;18049.00
2018.05.11 10:05;18109.00
2018.05.11 10:15;18109.00
2018.05.11 10:15;18109.00
2018.05.11 10:30;18150.00
2018.05.11 10:30;18150.00
2018.05.11 10:30;18150.00
2018.05.11 11:41;18181.00
2018.05.11 11:41;18181.00
2018.05.14 10:07;18131.00
2018.05.14 10:44;18131.00
2018.05.14 10:45;18131.00
2018.05.14 11:13;18123.00
2018.05.14 11:43;18123.00
2018.05.14 12:15;18123.00
2018.05.15 11:05;18224.00
2018.05.15 11:35;18224.00
2018.05.15 11:42;18224.00
2018.05.16 09:29;18174.00
2018.05.16 10:09;18174.00
2018.05.16 10:11;18174.00
2018.05.16 11:33;18157.00
2018.05.16 11:52;18157.00
2018.05.16 12:15;18157.00
2018.05.17 10:05;18105.00
2018.05.17 10:13;18105.00
2018.05.17 10:14;18105.00
2018.05.17 11:14;18080.00
2018.05.17 11:44;18080.00
2018.05.17 12:15;18080.00
2018.05.18 10:38;18013.00
2018.05.18 10:57;18013.00
2018.05.18 10:58;18013.00
2018.05.22 10:08;18129.00
2018.05.22 10:22;18129.00
2018.05.22 10:22;18129.00
2018.05.22 11:48;18171.00
2018.05.22 12:03;18171.00
2018.05.22 12:15;18171.00
2018.05.25 10:00;18296.00
2018.05.25 10:35;18296.00
2018.05.25 10:35;18296.00
2018.05.25 11:21;18245.00
2018.05.25 11:27;18245.00
2018.05.25 11:28;18245.00
2018.05.25 11:55;18230.00
2018.05.25 12:05;18230.00
2018.05.25 12:15;18230.00
2018.05.29 09:10;18394.00
2018.05.29 09:16;18394.00
2018.05.29 09:20;18394.00
2018.05.29 09:47;18421.00
2018.05.29 09:47;18421.00
2018.05.30 09:30;18494.00
2018.05.30 09:38;18494.00
2018.05.30 09:38;18494.00
2018.05.30 10:00;18599.00
2018.05.30 10:43;18599.00
2018.05.30 10:43;18599.00
2018.05.30 10:55;18619.00
2018.05.30 10:55;18619.00
2018.06.01 09:44;18550.00
2018.06.01 10:00;18550.00
2018.06.01 10:07;18550.00
2018.06.01 11:21;18715.00
2018.06.01 11:21;18715.00
2018.06.01 11:22;18715.00
2018.06.04 10:09;18665.00
2018.06.04 10:10;18665.00
2018.06.04 10:11;18665.00
2018.06.04 10:32;18726.00
2018.06.04 11:21;18726.00
2018.06.04 11:43;18726.00
2018.06.05 10:00;18818.00
2018.06.05 10:37;18818.00
2018.06.05 10:37;18818.00
2018.06.05 11:09;18916.00
2018.06.05 11:17;18916.00
2018.06.05 11:41;18916.00
2018.06.06 09:16;18839.00
2018.06.06 09:23;18839.00
2018.06.06 09:24;18839.00
2018.06.06 10:18;18988.00
2018.06.06 10:45;18988.00
2018.06.06 10:45;18988.00
2018.06.07 10:15;19081.00
2018.06.07 10:23;19081.00
2018.06.07 10:26;19081.00
2018.06.08 09:10;19171.00
2018.06.08 09:13;19171.00
2018.06.08 09:15;19171.00
2018.06.08 10:56;19046.00
2018.06.08 11:00;19046.00
2018.06.08 11:01;19046.00
2018.06.08 12:05;19095.00
2018.06.08 12:10;19095.00
2018.06.08 12:15;19095.00
2018.06.11 09:44;19186.00
2018.06.11 09:51;19186.00
2018.06.11 10:02;19186.00
2018.06.11 10:50;19277.00
2018.06.11 11:02;19277.00
2018.06.11 11:03;19277.00
2018.06.12 09:55;19359.00
2018.06.12 10:12;19359.00
2018.06.12 10:12;19359.00
2018.06.12 11:57;19341.00
2018.06.12 12:11;19341.00
2018.06.12 12:15;19341.00
2018.06.14 09:26;19388.00
2018.06.14 09:43;19388.00
2018.06.14 09:52;19388.00
2018.06.14 10:43;19436.00
2018.06.14 10:54;19436.00
2018.06.14 10:54;19436.00
2018.06.14 11:20;19477.00
2018.06.14 11:21;19477.00
2018.06.14 11:21;19477.00
2018.06.15 10:26;19358.00
2018.06.15 11:04;19358.00
2018.06.15 11:05;19358.00
2018.06.20 10:05;19277.00
2018.06.20 10:18;19277.00
2018.06.20 10:19;19277.00
2018.06.20 11:06;19418.00
2018.06.20 11:21;19418.00
2018.06.20 11:21;19418.00
2018.06.22 10:59;19576.00
2018.06.22 11:33;19576.00
2018.06.22 11:33;19576.00
2018.06.25 10:07;19525.00
2018.06.25 10:23;19525.00
2018.06.25 10:25;19525.00
2018.06.25 10:51;19585.00
2018.06.25 10:51;19585.00
2018.06.26 10:24;19726.00
2018.06.26 10:46;19726.00
2018.06.26 10:46;19726.00
2018.06.27 10:46;19807.00
2018.06.27 11:09;19807.00
2018.06.27 11:09;19807.00
2018.06.28 10:51;19703.00
2018.06.28 11:02;19703.00
2018.06.28 11:03;19703.00
2018.06.28 11:18;19616.00
2018.06.28 11:54;19616.00
2018.06.28 11:55;19616.00
2018.07.02 10:24;19657.00
2018.07.02 11:01;19657.00
2018.07.02 11:50;19657.00
2018.07.03 10:56;19591.00
2018.07.03 11:28;19591.00
2018.07.03 11:30;19591.00
2018.07.04 10:34;19660.00
2018.07.04 10:50;19660.00
2018.07.04 10:50;19660.00
2018.07.04 11:36;19718.00
2018.07.04 11:59;19718.00
2018.07.04 11:59;19718.00
2018.07.05 09:48;19880.00
2018.07.05 10:38;19880.00
2018.07.05 10:38;19880.00
2018.07.05 11:43;19829.00
2018.07.05 11:53;19829.00
2018.07.05 11:54;19829.00
2018.07.06 09:26;19942.00
2018.07.06 09:33;19942.00
2018.07.06 09:33;19942.00
2018.07.06 09:50;20026.00
2018.07.06 10:05;20026.00
2018.07.06 10:05;20026.00
2018.07.10 10:31;20103.00
2018.07.10 11:35;20103.00
2018.07.10 11:47;20103.00
2018.07.11 09:59;20216.00
2018.07.11 10:32;20216.00
2018.07.11 10:32;20216.00
2018.07.11 12:01;20255.00
2018.07.11 12:14;20255.00
2018.07.11 12:15;20255.00
2018.07.12 10:45;20205.00
2018.07.12 10:52;20205.00
2018.07.12 10:53;20205.00
2018.07.13 09:16;20284.00
2018.07.13 10:20;20284.00
2018.07.13 10:20;20284.00
2018.07.13 10:33;20233.00
2018.07.13 10:44;20233.00
2018.07.13 10:45;20233.00
2018.07.13 11:31;20290.00
2018.07.13 11:54;20290.00
2018.07.13 11:54;20290.00
2018.07.16 11:16;20327.00
2018.07.16 11:16;20327.00
2018.07.18 09:52;20401.00
2018.07.18 10:13;20401.00
2018.07.18 10:13;20401.00
2018.07.18 10:30;20480.00
2018.07.18 10:35;20480.00
2018.07.18 10:35;20480.00
2018.07.18 11:52;20523.00
2018.07.18 12:10;20523.00
2018.07.18 12:10;20523.00
2018.07.19 10:52;20618.00
2018.07.19 11:56;20618.00
2018.07.19 11:57;20618.00
2018.07.23 10:22;20567.00
2018.07.23 10:40;20567.00
2018.07.23 10:45;20567.00
2018.07.23 11:10;20592.00
2018.07.23 11:10;20592.00
2018.07.23 11:35;20611.00
2018.07.23 11:56;20611.00
2018.07.23 12:15;20611.00
2018.07.25 11:39;20643.00
2018.07.25 11:53;20643.00
2018.07.25 12:05;20643.00
2018.07.26 11:02;20695.00
2018.07.26 11:10;20695.00
2018.07.26 11:10;20695.00
2018.07.26 11:50;20722.00
2018.07.26 12:08;20722.00
2018.07.26 12:15;20722.00
2018.07.27 10:38;20672.00
2018.07.27 10:49;20672.00
2018.07.27 10:50;20672.00
2018.07.27 11:03;20722.00
2018.07.27 11:52;20722.00
2018.07.27 12:00;20722.00
2018.07.30 10:19;20807.00
2018.07.30 11:15;20807.00
2018.07.30 11:15;20807.00
2018.07.31 10:35;20718.00
2018.07.31 10:52;20718.00
2018.07.31 11:00;20718.00
2018.07.31 12:04;20735.00
2018.07.31 12:14;20735.00
2018.07.31 12:15;20735.00
2018.08.01 10:33;20802.00
2018.08.01 10:44;20802.00
2018.08.01 10:44;20802.00
2018.08.06 09:56;20887.00
2018.08.06 10:10;20887.00
2018.08.06 10:10;20887.00
2018.08.06 11:01;20862.00
2018.08.06 11:24;20862.00
2018.08.06 12:15;20862.00
2018.08.08 10:06;20807.00
2018.08.08 10:32;20807.00
2018.08.08 11:04;20807.00
2018.08.08 11:20;20873.00
2018.08.08 11:20;20873.00
2018.08.09 10:36;20893.00
2018.08.09 10:38;20893.00
2018.08.09 10:38;20893.00
2018.08.09 11:26;20844.00
2018.08.09 12:11;20844.00
2018.08.09 12:15;20844.00
2018.08.13 10:31;20938.00
2018.08.13 10:46;20938.00
2018.08.13 10:47;20938.00
2018.08.14 09:25;20888.00
2018.08.14 09:39;20888.00
2018.08.14 09:40;20888.00
2018.08.14 10:32;21012.00
2018.08.14 12:14;21012.00
2018.08.14 12:14;21012.00
2018.08.15 10:39;20961.00
2018.08.15 11:05;20961.00
2018.08.15 11:17;20961.00
2018.08.17 11:02;20910.00
2018.08.17 11:23;20910.00
2018.08.17 11:24;20910.00
2018.08.20 10:45;20859.00
2018.08.20 10:59;20859.00
2018.08.20 11:09;20859.00
2018.08.20 11:47;20872.00
2018.08.20 11:59;20872.00
2018.08.20 12:15;20872.00
2018.08.21 11:16;20815.00
2018.08.21 11:48;20815.00
2018.08.21 11:49;20815.00
2018.08.22 10:05;20946.00
2018.08.22 10:54;20946.00
2018.08.22 11:11;20946.00
2018.08.23 10:25;20988.00
2018.08.23 10:28;20988.00
2018.08.23 10:28;20988.00
2018.08.23 11:13;21093.00
2018.08.23 11:13;21093.00
2018.08.27 10:30;21043.00
2018.08.27 10:42;21043.00
2018.08.27 10:43;21043.00
2018.08.28 09:57;21108.00
2018.08.28 10:18;21108.00
2018.08.28 10:18;21108.00
2018.08.29 09:28;21058.00
2018.08.29 10:21;21058.00
2018.08.29 10:22;21058.00
2018.08.30 09:57;21007.00
2018.08.30 10:01;21007.00
2018.08.30 10:02;21007.00
2018.08.30 10:31;20949.00
2018.08.30 10:39;20949.00
2018.08.30 10:40;20949.00
2018.08.31 09:44;21044.00
2018.08.31 10:08;21044.00
2018.08.31 10:09;21044.00
2018.08.31 10:33;20982.00
2018.08.31 11:04;20982.00
2018.08.31 11:05;20982.00
2018.08.31 11:57;21063.00
2018.08.31 12:14;21063.00
2018.08.31 12:15;21063.00
2018.09.03 10:11;21012.00
2018.09.03 10:12;21012.00
2018.09.03 10:13;21012.00
2018.09.05 11:16;20961.00
2018.09.05 11:42;20961.00
2018.09.05 11:44;20961.00
2018.09.06 10:59;21055.00
2018.09.06 11:49;21055.00
2018.09.06 11:50;21055.00
2018.09.14 09:43;21082.00
2018.09.14 09:48;21082.00
2018.09.14 09:48;21082.00
2018.09.14 11:26;21124.00
2018.09.14 12:15;21124.00
2018.09.17 10:01;21204.00
2018.09.17 10:29;21204.00
2018.09.17 10:29;21204.00
2018.09.18 09:27;21130.00
2018.09.18 10:34;21130.00
2018.09.18 10:36;21130.00
2018.09.18 11:11;21057.00
2018.09.18 11:26;21057.00
2018.09.18 11:28;21057.00
2018.09.19 10:06;21154.00
2018.09.19 10:20;21154.00
2018.09.19 10:20;21154.00
2018.09.20 10:33;21203.00
2018.09.20 10:46;21203.00
2018.09.20 11:01;21203.00
2018.09.21 10:18;21139.00
2018.09.21 10:45;21139.00
2018.09.21 10:46;21139.00
2018.09.21 11:54;21113.00
2018.09.21 12:08;21113.00
2018.09.21 12:15;21113.00
2018.09.24 09:56;21174.00
2018.09.24 10:30;21174.00
2018.09.24 10:30;21174.00
2018.09.24 11:19;21266.00
2018.09.24 11:19;21266.00
2018.09.24 11:53;21202.00
2018.09.24 12:06;21202.00
2018.09.24 12:07;21202.00
2018.09.26 11:10;21164.00
2018.09.26 12:01;21164.00
2018.09.26 12:15;21164.00
2018.09.27 09:15;21311.00
2018.09.27 10:06;21311.00
2018.09.27 10:06;21311.00
2018.09.27 11:23;21261.00
2018.09.27 11:27;21261.00
2018.09.27 11:28;21261.00
2018.09.27 11:48;21305.00
2018.09.27 11:59;21305.00
2018.09.27 12:15;21305.00
2018.09.28 10:18;21429.00
2018.09.28 10:52;21429.00
2018.09.28 10:52;21429.00
2018.10.01 09:26;21478.00
2018.10.01 09:26;21478.00
2018.10.01 09:35;21552.00
2018.10.01 10:07;21552.00
2018.10.01 10:07;21552.00
2018.10.01 10:26;21619.00
2018.10.01 10:31;21619.00
2018.10.01 10:31;21619.00
2018.10.11 10:25;21746.00
2018.10.11 10:43;21746.00
2018.10.11 10:43;21746.00
2018.10.17 10:12;21734.00
2018.10.17 10:36;21734.00
2018.10.17 10:45;21734.00
2018.10.17 11:30;21748.00
2018.10.17 11:47;21748.00
2018.10.17 12:15;21748.00
2018.10.18 09:30;21679.00
2018.10.18 10:10;21679.00
2018.10.18 10:17;21679.00
2018.10.18 10:35;21628.00
2018.10.18 10:49;21628.00
2018.10.18 10:56;21628.00
2018.10.24 09:44;21679.00
2018.10.24 09:59;21679.00
2018.10.24 09:59;21679.00
2018.10.24 10:55;21718.00
2018.10.24 11:00;21718.00
2018.10.24 11:00;21718.00
2018.11.08 10:30;21668.00
2018.11.08 10:36;21668.00
2018.11.08 10:37;21668.00
2018.11.08 11:24;21782.00
2018.11.08 11:24;21782.00
2018.11.09 12:01;21780.00
2018.11.09 12:10;21780.00
2018.11.09 12:15;21780.00
2018.11.12 09:28;21716.00
2018.11.12 09:40;21716.00
2018.11.12 09:43;21716.00
2018.11.12 11:22;21823.00
2018.11.12 11:32;21823.00
2018.11.12 11:34;21823.00
2018.11.13 10:25;21902.00
2018.11.13 10:33;21902.00
2018.11.13 10:33;21902.00
2018.11.14 10:05;21967.00
2018.11.14 10:23;21967.00
2018.11.14 10:23;21967.00
2018.11.14 10:50;21911.00
2018.11.14 11:00;21911.00
2018.11.14 11:01;21911.00
2018.11.14 11:21;22001.00
2018.11.14 11:31;22001.00
2018.11.14 11:31;22001.00
2018.11.19 09:20;21941.00
2018.11.19 10:05;21941.00
2018.11.19 10:10;21941.00
2018.11.19 10:59;22010.00
