<DATE>;<BALANCE>;<EQUITY>;<DEPOSIT LOAD>
2018.04.18 14:30;10712.00;10712.00;0.0000
2018.04.23 11:05;10582.00;10726.00;0.0000
2018.04.23 11:54;10582.00;10595.00;0.0000
2018.04.23 12:04;10582.00;10582.00;0.0000
2018.04.24 14:43;10584.00;10576.00;0.0000
2018.04.24 15:07;10584.00;10673.00;0.0000
2018.04.24 15:52;10584.00;10584.00;0.0000
2018.04.25 15:49;10565.00;10609.00;0.0000
2018.04.25 16:20;10565.00;10530.00;0.0000
2018.04.25 17:30;10565.00;10565.00;0.0000
2018.04.26 12:59;10685.00;10501.00;0.0000
2018.04.26 17:11;10685.00;10675.00;0.0000
2018.04.26 17:28;10685.00;10685.00;0.0000
2018.05.02 15:15;10745.00;10579.00;0.0000
2018.05.02 16:50;10745.00;10759.00;0.0000
2018.05.02 17:30;10745.00;10745.00;0.0000
2018.05.07 16:24;10716.00;10746.00;0.0000
2018.05.07 16:56;10716.00;10697.00;0.0000
2018.05.07 17:30;10716.00;10716.00;0.0000
2018.05.09 15:20;10760.00;10676.00;0.0000
2018.05.09 16:54;10760.00;10799.00;0.0000
2018.05.09 17:30;10760.00;10760.00;0.0000
2018.05.10 12:05;10880.00;10731.00;0.0000
2018.05.10 12:49;10880.00;10874.00;0.0000
2018.05.10 13:20;10880.00;10880.00;0.0000
2018.05.11 15:23;10859.00;10770.00;0.0000
2018.05.11 17:03;10859.00;10909.00;0.0000
2018.05.11 17:30;10859.00;10859.00;0.0000
2018.05.14 13:56;10861.00;10846.00;0.0000
2018.05.14 14:35;10861.00;10956.00;0.0000
2018.05.14 15:56;10861.00;10861.00;0.0000
2018.05.17 11:44;10981.00;10785.00;0.0000
2018.05.17 14:49;10981.00;10979.00;0.0000
2018.05.17 14:53;10981.00;10981.00;0.0000
2018.05.18 14:38;10851.00;11019.00;0.0000
2018.05.18 15:08;10851.00;10857.00;0.0000
2018.05.18 15:14;10851.00;10851.00;0.0000
2018.05.28 10:50;10971.00;10783.00;0.0000
2018.05.28 11:20;10971.00;10969.00;0.0000
2018.05.28 11:47;10971.00;10971.00;0.0000
2018.05.29 11:12;10841.00;10979.00;0.0000
2018.05.29 11:54;10841.00;10847.00;0.0000
2018.05.29 11:56;10841.00;10841.00;0.0000
2018.05.30 13:31;10843.00;10762.00;0.0000
2018.05.30 14:24;10843.00;10923.00;0.0000
2018.05.30 14:50;10843.00;10843.00;0.0000
2018.06.05 13:38;10963.00;10735.00;0.0000
2018.06.05 16:08;10963.00;10956.00;0.0000
2018.06.05 16:09;10963.00;10963.00;0.0000
2018.06.07 12:09;11083.00;10947.00;0.0000
2018.06.07 12:45;11083.00;11076.00;0.0000
2018.06.07 12:53;11083.00;11083.00;0.0000
2018.06.08 11:11;11203.00;11018.00;0.0000
2018.06.08 11:16;11203.00;11201.00;0.0000
2018.06.08 11:17;11203.00;11203.00;0.0000
2018.06.13 13:13;11323.00;11099.00;0.0000
2018.06.13 14:00;11323.00;11296.00;0.0000
2018.06.13 14:01;11323.00;11323.00;0.0000
2018.06.14 14:52;11325.00;11212.00;0.0000
2018.06.14 15:43;11325.00;11403.00;0.0000
2018.06.14 16:08;11325.00;11325.00;0.0000
2018.06.15 12:45;11445.00;11324.00;0.0000
2018.06.15 13:21;11445.00;11436.00;0.0000
2018.06.15 13:32;11445.00;11445.00;0.0000
2018.06.19 10:51;11565.00;11410.00;0.0000
2018.06.19 11:53;11565.00;11564.00;0.0000
2018.06.19 11:54;11565.00;11565.00;0.0000
2018.06.20 12:10;11435.00;11607.00;0.0000
2018.06.20 13:36;11435.00;11442.00;0.0000
2018.06.20 13:48;11435.00;11435.00;0.0000
2018.06.21 13:27;11555.00;11402.00;0.0000
2018.06.21 15:19;11555.00;11554.00;0.0000
2018.06.21 15:23;11555.00;11555.00;0.0000
2018.06.27 11:22;11425.00;11572.00;0.0000
2018.06.27 12:09;11425.00;11429.00;0.0000
2018.06.27 12:12;11425.00;11425.00;0.0000
2018.06.28 13:22;11545.00;11363.00;0.0000
2018.06.28 15:40;11545.00;11540.00;0.0000
2018.06.28 15:57;11545.00;11545.00;0.0000
2018.07.04 16:03;11644.00;11532.00;0.0000
2018.07.04 17:23;11644.00;11654.00;0.0000
2018.07.04 17:30;11644.00;11644.00;0.0000
2018.07.05 10:41;11764.00;11608.00;0.0000
2018.07.05 11:58;11764.00;11759.00;0.0000
2018.07.05 12:00;11764.00;11764.00;0.0000
2018.07.10 12:29;11884.00;11720.00;0.0000
2018.07.10 14:48;11884.00;11880.00;0.0000
2018.07.10 14:49;11884.00;11884.00;0.0000
2018.07.11 11:30;11754.00;11903.00;0.0000
2018.07.11 14:02;11754.00;11763.00;0.0000
2018.07.11 14:04;11754.00;11754.00;0.0000
2018.07.12 11:45;11756.00;11709.00;0.0000
2018.07.12 13:55;11756.00;11826.00;0.0000
2018.07.12 14:52;11756.00;11756.00;0.0000
2018.07.18 16:28;11795.00;11747.00;0.0000
2018.07.18 16:47;11795.00;11802.00;0.0000
2018.07.18 17:30;11795.00;11795.00;0.0000
2018.07.25 16:09;11791.00;11730.00;0.0000
2018.07.25 16:52;11791.00;11832.00;0.0000
2018.07.25 17:30;11791.00;11791.00;0.0000
